batch,rounding,layout_id,family,error_mode,source_count,arm,original_config,station_budget,conditions_per_layout_per_arm,completed_stations,station_id,discovered_channels,cleared_channels,virtual_time_s,discovered_fraction
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,13,6,11,0,2518.863607,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,14,18,11,0,2780.583259,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,15,19,11,1,3051.204874,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,16,20,11,2,3337.739657,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,17,21,11,5,3658.827517,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,18,22,11,6,3916.347295,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,19,23,11,6,4162.943941,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,20,24,11,6,4421.540587,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,21,13,11,7,4683.206861,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,22,14,11,8,4949.702518,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,23,15,11,9,5214.671949,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,24,16,11,11,5481.786682,1.0
round9_main,bounded,inward_111062_negative,inward,negative,11,recommended25,FINAL,25,1,25,17,11,11,5728.383328,1.0
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,2,9,2,0,436.0,0.125
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,3,4,3,2,1041.005317,0.1875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,4,5,3,3,1452.791101,0.1875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,5,1,3,3,1751.791101,0.1875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,6,0,3,3,2050.791101,0.1875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,7,3,3,3,2349.791101,0.1875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,8,8,7,3,2648.791101,0.4375
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,9,13,8,7,3556.50898,0.5
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,10,19,10,8,3999.205073,0.625
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,11,25,10,10,4557.990618,0.625
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,12,29,10,10,4814.990618,0.625
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,13,26,11,10,5071.990618,0.6875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,14,27,13,11,5726.074874,0.8125
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,15,22,14,13,6269.576837,0.875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,16,21,14,14,6858.479868,0.875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,17,16,14,14,7091.479868,0.875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,18,10,14,14,7324.479868,0.875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,baseline31,BASE,31,1,19,11,16,14,7557.479868,1.0
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,1,0,0,0,119.0,0.0
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,2,5,1,0,428.0,0.0625
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,3,4,2,0,645.351237,0.125
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,4,3,4,0,862.702474,0.25
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,5,2,5,0,1080.053711,0.3125
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,6,1,5,0,1291.404948,0.3125
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,7,12,7,0,1491.756185,0.4375
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,8,11,7,0,1697.107422,0.4375
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,9,10,8,0,1902.458659,0.5
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,10,9,10,0,2095.809896,0.625
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,11,8,14,0,2301.161133,0.875
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,12,7,15,0,2494.51237,0.9375
round9_main,bounded,tangent_111063_negative,tangent,negative,16,recommended25,FINAL,25,1,13,6,16,0,2681.863607,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,1,15,6,0,119.0,0.42857142857142855
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,2,20,7,6,1793.068852,0.5
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,3,19,8,7,2155.778627,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,4,14,8,8,2583.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,5,8,8,8,2852.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,6,2,8,8,3121.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,7,7,8,8,3390.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,8,13,8,8,3659.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,9,18,8,8,3928.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,10,24,8,8,4197.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,11,25,8,8,4466.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,12,29,8,8,4735.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,13,26,8,8,5004.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,14,30,8,8,5273.790393,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,15,27,9,8,5542.790393,0.6428571428571429
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,16,22,12,9,5986.370765,0.8571428571428571
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,17,16,13,12,6810.684029,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,18,21,13,13,7527.640875,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,19,10,14,13,7911.586935,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,20,4,14,14,8267.354263,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,21,0,14,14,8500.354263,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,22,3,14,14,8733.354263,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,23,9,14,14,8966.354263,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,24,5,14,14,9344.300323,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,25,1,14,14,9577.300323,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,26,6,14,14,9955.246383,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,27,11,14,14,10188.246383,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,28,17,14,14,10421.246383,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,29,12,14,14,10654.246383,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,30,23,14,14,11032.192443,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,baseline31,BASE,31,1,31,28,14,14,11265.192443,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,1,0,6,0,119.0,0.42857142857142855
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,2,5,7,0,428.0,0.5
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,3,6,7,1,668.604373,0.5
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,4,17,8,2,977.337044,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,5,16,8,2,1277.93369,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,6,15,8,2,1572.530336,0.5714285714285714
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,7,14,12,2,1867.126982,0.8571428571428571
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,8,2,12,5,2418.859057,0.8571428571428571
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,9,13,12,9,2895.407773,0.8571428571428571
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,10,24,12,9,3148.004419,0.8571428571428571
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,11,23,12,9,3400.601065,0.8571428571428571
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,12,22,13,9,3653.197711,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,13,21,13,9,3905.794357,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,14,20,13,9,4146.391003,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,15,19,13,9,4386.987649,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,16,18,13,9,4633.584295,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,17,7,13,10,5002.134013,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,18,8,13,10,5147.48525,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,19,9,13,10,5292.836487,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,20,10,13,11,5449.340437,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,21,11,13,13,5683.195735,0.9285714285714286
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,22,12,14,13,5822.546972,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,23,1,14,13,5961.898209,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,24,3,14,14,6251.291252,1.0
round9_main,bounded,cluster_111064_negative,cluster,negative,14,recommended25,FINAL,25,1,25,4,14,14,6384.642489,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,2,9,2,0,436.0,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,3,4,2,2,1153.027328,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,4,0,2,2,1458.027328,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,5,3,2,2,1763.027328,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,6,8,2,2,2068.027328,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,7,2,2,2,2373.027328,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,8,7,2,2,2678.027328,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,9,13,2,2,2983.027328,0.14285714285714285
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,10,18,3,2,3288.027328,0.21428571428571427
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,11,14,4,3,3891.168718,0.2857142857142857
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,12,19,6,4,4440.479678,0.42857142857142855
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,13,25,8,6,5008.661613,0.5714285714285714
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,14,26,10,8,5800.861463,0.7142857142857143
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,15,27,10,10,6428.074097,0.7142857142857143
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,16,30,10,10,6685.074097,0.7142857142857143
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,17,29,10,10,6942.074097,0.7142857142857143
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,18,20,10,10,7344.020157,0.7142857142857143
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,19,21,10,10,7601.020157,0.7142857142857143
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,20,16,14,10,7858.020157,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,21,22,14,14,8907.18963,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,22,17,14,14,9140.18963,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,23,11,14,14,9373.18963,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,24,5,14,14,9606.18963,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,25,1,14,14,9839.18963,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,26,10,14,14,10217.13569,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,27,6,14,14,10595.08175,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,28,12,14,14,10828.08175,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,29,23,14,14,11206.02781,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,30,28,14,14,11439.02781,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,baseline31,BASE,31,1,31,24,14,14,12266.02781,1.0
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,1,0,0,0,119.0,0.0
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,2,5,3,0,428.0,0.21428571428571427
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,3,4,5,0,645.351237,0.35714285714285715
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,4,3,5,0,856.702474,0.35714285714285715
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,5,2,6,0,1056.053711,0.42857142857142855
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,6,1,9,0,1249.404948,0.6428571428571429
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,7,12,10,0,1442.756185,0.7142857142857143
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,8,11,11,0,1618.107422,0.7857142857142857
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,9,10,11,0,1793.458659,0.7857142857142857
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,10,9,11,0,1962.809896,0.7857142857142857
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,11,8,12,0,2132.161133,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,12,7,12,0,2301.51237,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,13,6,12,0,2470.863607,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,14,18,12,1,2747.014232,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,15,19,12,2,3006.400841,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,16,20,12,2,3258.997487,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,17,21,12,2,3517.594133,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,18,22,12,4,3814.141968,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,19,23,12,4,4072.738614,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,20,24,12,6,4369.298322,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,21,13,12,7,4628.473684,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,22,14,12,8,4899.358903,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,23,15,12,9,5211.576267,0.8571428571428571
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,24,16,13,10,5475.124066,0.9285714285714286
round9_main,bounded,edge_111065_negative,edge,negative,14,recommended25,FINAL,25,1,25,17,14,12,5745.696289,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,1,15,2,0,119.0,0.14285714285714285
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,2,10,3,2,1514.747322,0.21428571428571427
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,3,11,5,3,2041.451103,0.35714285714285715
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,4,16,6,5,2786.846344,0.42857142857142855
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,5,20,8,6,3408.674869,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,6,19,8,8,3948.918987,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,7,13,9,8,4217.918987,0.6428571428571429
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,8,14,10,9,4541.816032,0.7142857142857143
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,9,8,12,10,4887.507477,0.8571428571428571
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,10,3,13,12,5424.819995,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,11,4,13,13,5989.353742,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,12,0,13,13,6228.353742,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,13,1,13,13,6467.353742,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,14,5,13,13,6706.353742,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,15,6,13,13,6945.353742,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,16,12,13,13,7184.353742,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,17,17,13,13,7423.353742,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,18,22,14,13,7662.353742,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,19,21,14,14,8079.222944,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,20,26,14,14,8312.222944,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,21,29,14,14,8545.222944,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,22,25,14,14,8778.222944,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,23,24,14,14,9011.222944,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,24,18,14,14,9244.222944,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,25,7,14,14,9622.169004,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,26,2,14,14,9855.169004,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,27,9,14,14,10233.115064,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,28,27,14,14,10862.115064,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,29,30,14,14,11095.115064,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,30,28,14,14,11473.061124,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,baseline31,BASE,31,1,31,23,14,14,11706.061124,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,0,,0,0,0.0,0.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,1,0,2,0,119.0,0.14285714285714285
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,2,5,4,0,428.0,0.2857142857142857
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,3,10,5,2,1260.049045,0.35714285714285715
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,4,9,7,2,1465.400282,0.5
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,5,8,8,2,1664.751519,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,6,7,8,2,1858.102756,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,7,6,8,3,2194.66969,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,8,18,8,5,2546.256783,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,9,19,8,5,2822.853429,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,10,20,8,6,3128.766025,0.5714285714285714
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,11,21,9,8,3454.407094,0.6428571428571429
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,12,22,9,8,3719.00374,0.6428571428571429
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,13,23,10,8,3977.600386,0.7142857142857143
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,14,24,11,8,4236.197032,0.7857142857142857
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,15,13,12,8,4494.793678,0.8571428571428571
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,16,14,12,9,5268.417789,0.8571428571428571
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,17,15,13,9,5521.014435,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,18,16,13,9,5761.611081,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,19,17,13,9,6002.207727,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,20,4,13,9,6335.947575,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,21,3,13,10,6582.91171,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,22,2,13,11,6791.123187,0.9285714285714286
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,23,1,14,11,6930.474424,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,24,12,14,12,7384.997048,1.0
round9_main,bounded,uniform_111066_smooth,uniform,smooth,14,recommended25,FINAL,25,1,25,11,14,13,7613.042669,1.0
round9_main,bounded,outward_111067_smooth,outward,smooth,11,baseline31,BASE,31,1,0,,0,0,0.0,0.0
round9_main,bounded,outward_111067_smooth,outward,smooth,11,baseline31,BASE,31,1,1,15,0,0,119.0,0.0
round9_main,bounded,outward_111067_smooth,outward,smooth,11,baseline31,BASE,31,1,2,9,0,0,436.0,0.0
round9_main,bounded,outward_111067_smooth,outward,smooth,11,baseline31,BASE,31,1,3,3,3,0,753.0,0.2727272727272727
