batch,rounding,layout_id,family,error_mode,source_count,arm,station_budget,conditions_per_layout_per_arm,actual_completed_stations,station_index,discovered_channels,discovered_fraction,value_kind,beyond_station_budget
round9_main,bounded,tangent_111057_positive,tangent,positive,15,baseline31,31,1,31,30,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,baseline31,31,1,31,31,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,0,0,0.0,initial,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,1,0,0.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,2,2,0.13333333333333333,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,3,2,0.13333333333333333,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,4,3,0.2,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,5,4,0.26666666666666666,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,6,6,0.4,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,7,6,0.4,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,8,7,0.4666666666666667,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,9,9,0.6,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,10,9,0.6,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,11,11,0.7333333333333333,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,12,12,0.8,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,13,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,14,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,15,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,16,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,17,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,18,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,19,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,20,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,21,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,22,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,23,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,24,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,25,15,1.0,observed_scan_endpoint,0
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,26,15,1.0,post_stop_carry_forward,1
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,27,15,1.0,post_stop_carry_forward,1
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,28,15,1.0,post_stop_carry_forward,1
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,29,15,1.0,post_stop_carry_forward,1
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,30,15,1.0,post_stop_carry_forward,1
round9_main,bounded,tangent_111057_positive,tangent,positive,15,recommended25,25,1,25,31,15,1.0,post_stop_carry_forward,1
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,0,0,0.0,initial,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,1,6,0.6,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,2,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,3,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,4,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,5,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,6,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,7,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,8,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,9,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,10,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,11,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,12,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,13,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,14,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,15,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,16,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,17,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,18,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,19,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,20,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,21,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,22,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,23,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,24,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,25,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,26,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,27,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,28,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,29,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,30,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,baseline31,31,1,31,31,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,0,0,0.0,initial,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,1,6,0.6,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,2,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,3,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,4,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,5,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,6,9,0.9,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,7,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,8,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,9,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,10,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,11,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,12,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,13,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,14,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,15,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,16,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,17,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,18,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,19,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,20,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,21,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,22,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,23,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,24,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,25,10,1.0,observed_scan_endpoint,0
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,26,10,1.0,post_stop_carry_forward,1
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,27,10,1.0,post_stop_carry_forward,1
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,28,10,1.0,post_stop_carry_forward,1
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,29,10,1.0,post_stop_carry_forward,1
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,30,10,1.0,post_stop_carry_forward,1
round9_main,bounded,cluster_111058_positive,cluster,positive,10,recommended25,25,1,25,31,10,1.0,post_stop_carry_forward,1
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,0,0,0.0,initial,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,1,0,0.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,2,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,3,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,4,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,5,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,6,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,7,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,8,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,9,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,10,1,0.1,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,11,3,0.3,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,12,3,0.3,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,13,3,0.3,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,14,4,0.4,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,15,6,0.6,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,16,6,0.6,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,17,9,0.9,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,18,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,19,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,20,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,21,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,22,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,23,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,24,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,25,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,26,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,27,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,28,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,29,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,30,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,baseline31,31,1,31,31,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,0,0,0.0,initial,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,1,0,0.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,2,2,0.2,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,3,4,0.4,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,4,5,0.5,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,5,6,0.6,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,6,8,0.8,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,7,9,0.9,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,8,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,9,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,10,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,11,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,12,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,13,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,14,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,15,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,16,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,17,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,18,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,19,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,20,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,21,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,22,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,23,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,24,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,25,10,1.0,observed_scan_endpoint,0
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,26,10,1.0,post_stop_carry_forward,1
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,27,10,1.0,post_stop_carry_forward,1
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,28,10,1.0,post_stop_carry_forward,1
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,29,10,1.0,post_stop_carry_forward,1
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,30,10,1.0,post_stop_carry_forward,1
round9_main,bounded,edge_111059_positive,edge,positive,10,recommended25,25,1,25,31,10,1.0,post_stop_carry_forward,1
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,0,0,0.0,initial,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,1,4,0.3333333333333333,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,2,6,0.5,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,3,8,0.6666666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,4,9,0.75,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,5,9,0.75,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,6,9,0.75,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,7,9,0.75,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,8,9,0.75,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,9,9,0.75,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,10,10,0.8333333333333334,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,11,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,12,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,13,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,14,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,15,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,16,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,17,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,18,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,19,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,20,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,21,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,22,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,23,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,24,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,25,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,26,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,27,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,28,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,29,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,30,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,baseline31,31,1,31,31,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,0,0,0.0,initial,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,1,4,0.3333333333333333,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,2,6,0.5,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,3,7,0.5833333333333334,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,4,7,0.5833333333333334,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,5,7,0.5833333333333334,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,6,8,0.6666666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,7,8,0.6666666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,8,10,0.8333333333333334,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,9,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,10,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,11,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,12,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,13,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,14,11,0.9166666666666666,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,15,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,16,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,17,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,18,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,19,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,20,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,21,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,22,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,23,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,24,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,25,12,1.0,observed_scan_endpoint,0
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,26,12,1.0,post_stop_carry_forward,1
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,27,12,1.0,post_stop_carry_forward,1
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,28,12,1.0,post_stop_carry_forward,1
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,29,12,1.0,post_stop_carry_forward,1
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,30,12,1.0,post_stop_carry_forward,1
round9_main,bounded,uniform_111060_negative,uniform,negative,12,recommended25,25,1,25,31,12,1.0,post_stop_carry_forward,1
round9_main,bounded,outward_111061_negative,outward,negative,16,baseline31,31,1,27,0,0,0.0,initial,0
round9_main,bounded,outward_111061_negative,outward,negative,16,baseline31,31,1,27,1,0,0.0,observed_scan_endpoint,0
round9_main,bounded,outward_111061_negative,outward,negative,16,baseline31,31,1,27,2,3,0.1875,observed_scan_endpoint,0
round9_main,bounded,outward_111061_negative,outward,negative,16,baseline31,31,1,27,3,3,0.1875,observed_scan_endpoint,0
round9_main,bounded,outward_111061_negative,outward,negative,16,baseline31,31,1,27,4,3,0.1875,observed_scan_endpoint,0
round9_main,bounded,outward_111061_negative,outward,negative,16,baseline31,31,1,27,5,3,0.1875,observed_scan_endpoint,0
round9_main,bounded,outward_111061_negative,outward,negative,16,baseline31,31,1,27,6,3,0.1875,observed_scan_endpoint,0
