layout_id,seed,family,error_mode,rounding,case_id,BASE,PARALLAX,ADAPT_SHARED,ADAPT_GATED,PAIR_GATED,ADAPT_SHADOW,ADAPT_VALUE_GATE,ADAPT_ENTRY
edge_97ab27c558c24580,191107,edge,negative,bounded,edge_97ab27c558c24580__negative__bounded,6329.440141,6166.325811,6166.72425,6152.972954,6288.832527,6152.972954,6152.972954,6848.663005
edge_97ab27c558c24580,191107,edge,negative,pre_round_stress,edge_97ab27c558c24580__negative__pre_round_stress,6293.966853,6166.333275,6166.699951,6152.998792,6288.754728,6152.998792,6152.998792,6848.680684
edge_97ab27c558c24580,191107,edge,positive,bounded,edge_97ab27c558c24580__positive__bounded,6898.953336,6965.509836,6979.810111,6961.657489,6902.64124,6961.657489,6941.170536,6637.199527
edge_97ab27c558c24580,191107,edge,positive,pre_round_stress,edge_97ab27c558c24580__positive__pre_round_stress,6899.041745,6965.760484,6980.161752,6961.950116,6902.788292,6961.950116,6941.316453,6637.492154
edge_97ab27c558c24580,191107,edge,smooth,bounded,edge_97ab27c558c24580__smooth__bounded,6201.621958,6162.570463,6116.956153,6125.165062,6190.755518,6125.165062,6129.482377,6485.588879
edge_97ab27c558c24580,191107,edge,smooth,pre_round_stress,edge_97ab27c558c24580__smooth__pre_round_stress,6201.621958,6162.570463,6116.956153,6125.165062,6190.755518,6125.165062,6129.482377,6485.588879
edge_97ab27c558c24580,191107,edge,spatial_hash,bounded,edge_97ab27c558c24580__spatial_hash__bounded,6199.752699,6195.098393,6167.402779,6184.263596,6204.956407,6184.263596,6179.741288,6542.76016
edge_97ab27c558c24580,191107,edge,spatial_hash,pre_round_stress,edge_97ab27c558c24580__spatial_hash__pre_round_stress,6199.752699,6195.098393,6167.402779,6184.263596,6204.956407,6184.263596,6179.741288,6542.76016
edge_a078d95390f974ad,191077,edge,negative,bounded,edge_a078d95390f974ad__negative__bounded,8103.083805,7892.615576,7928.839795,7903.615576,8108.083805,7903.615576,7893.821795,7586.626035
edge_a078d95390f974ad,191077,edge,negative,pre_round_stress,edge_a078d95390f974ad__negative__pre_round_stress,8103.168291,7892.741327,7928.962562,7903.741327,8108.168291,7903.741327,7893.973858,7586.760541
edge_a078d95390f974ad,191077,edge,positive,bounded,edge_a078d95390f974ad__positive__bounded,7471.191668,7156.103882,7150.022265,7172.103882,7491.191668,7172.103882,7161.203393,7876.808042
edge_a078d95390f974ad,191077,edge,positive,pre_round_stress,edge_a078d95390f974ad__positive__pre_round_stress,7471.137057,7155.533726,7149.498817,7171.533726,7491.137057,7171.533726,7161.114753,7876.237886
edge_a078d95390f974ad,191077,edge,smooth,bounded,edge_a078d95390f974ad__smooth__bounded,7286.148992,7158.209236,7158.38479,7169.209236,7301.148992,7169.209236,7149.449335,7579.462779
edge_a078d95390f974ad,191077,edge,smooth,pre_round_stress,edge_a078d95390f974ad__smooth__pre_round_stress,7286.166087,7158.273323,7158.448877,7169.273323,7301.166087,7169.273323,7149.513422,7579.526866
edge_a078d95390f974ad,191077,edge,spatial_hash,bounded,edge_a078d95390f974ad__spatial_hash__bounded,7400.926235,7140.449111,7154.352417,7120.352417,7400.99948,7120.352417,7131.475099,7495.748615
edge_a078d95390f974ad,191077,edge,spatial_hash,pre_round_stress,edge_a078d95390f974ad__spatial_hash__pre_round_stress,7400.926235,7140.449111,7154.352417,7120.352417,7400.99948,7120.352417,7131.475099,7495.748615
edge_abd18d0a11b5ef0f,191017,edge,negative,bounded,edge_abd18d0a11b5ef0f__negative__bounded,6826.261418,6853.990471,6900.07276,6854.073756,6830.850647,6854.073756,6842.409003,6836.832826
edge_abd18d0a11b5ef0f,191017,edge,negative,pre_round_stress,edge_abd18d0a11b5ef0f__negative__pre_round_stress,6826.215132,6853.779988,6899.853933,6853.855894,6830.799046,6853.855894,6842.309628,6843.840184
edge_abd18d0a11b5ef0f,191017,edge,positive,bounded,edge_abd18d0a11b5ef0f__positive__bounded,6831.499204,6743.578386,6787.424088,6741.422671,6831.515633,6741.422671,6725.812426,6741.422671
edge_abd18d0a11b5ef0f,191017,edge,positive,pre_round_stress,edge_abd18d0a11b5ef0f__positive__pre_round_stress,6831.431177,6743.331849,6787.164067,6741.166203,6831.445553,6741.166203,6725.673545,6741.166203
edge_abd18d0a11b5ef0f,191017,edge,smooth,bounded,edge_abd18d0a11b5ef0f__smooth__bounded,6666.822347,6756.681164,6804.162837,6761.819831,6671.672537,6761.819831,6733.912826,6780.643057
edge_abd18d0a11b5ef0f,191017,edge,smooth,pre_round_stress,edge_abd18d0a11b5ef0f__smooth__pre_round_stress,6666.822347,6756.681164,6804.162837,6761.819831,6671.672537,6761.819831,6733.912826,6780.643057
edge_abd18d0a11b5ef0f,191017,edge,spatial_hash,bounded,edge_abd18d0a11b5ef0f__spatial_hash__bounded,6748.796253,6712.07608,6738.971751,6717.095179,6753.796253,6717.095179,6713.946182,6717.095179
edge_abd18d0a11b5ef0f,191017,edge,spatial_hash,pre_round_stress,edge_abd18d0a11b5ef0f__spatial_hash__pre_round_stress,6748.796253,6712.07608,6738.971751,6717.095179,6753.796253,6717.095179,6713.946182,6717.095179
edge_cca79cf34febd89d,191095,edge,negative,bounded,edge_cca79cf34febd89d__negative__bounded,6656.523838,6603.701272,6580.489343,6557.730301,6660.940945,6557.730301,6551.15422,6995.417807
edge_cca79cf34febd89d,191095,edge,negative,pre_round_stress,edge_cca79cf34febd89d__negative__pre_round_stress,6656.744773,6603.858046,6580.613287,6557.880477,6661.166002,6557.880477,6551.319055,6995.567983
edge_cca79cf34febd89d,191095,edge,positive,bounded,edge_cca79cf34febd89d__positive__bounded,6769.697661,6493.409718,6522.826443,6489.450493,6773.757968,6489.450493,6493.925515,7237.779435
edge_cca79cf34febd89d,191095,edge,positive,pre_round_stress,edge_cca79cf34febd89d__positive__pre_round_stress,6769.770867,6493.236222,6522.673843,6494.290464,6778.845419,6494.290464,6498.793795,7242.639804
edge_cca79cf34febd89d,191095,edge,smooth,bounded,edge_cca79cf34febd89d__smooth__bounded,6554.503078,6458.767025,6470.902522,6456.625623,6552.767793,6456.625623,6456.625623,6878.922547
edge_cca79cf34febd89d,191095,edge,smooth,pre_round_stress,edge_cca79cf34febd89d__smooth__pre_round_stress,6554.489483,6458.800599,6465.68548,6454.04665,6552.754198,6454.04665,6454.04665,6876.343574
edge_cca79cf34febd89d,191095,edge,spatial_hash,bounded,edge_cca79cf34febd89d__spatial_hash__bounded,6634.367401,6532.678568,6540.784847,6517.012547,6629.560291,6517.012547,6514.629848,6946.65059
edge_cca79cf34febd89d,191095,edge,spatial_hash,pre_round_stress,edge_cca79cf34febd89d__spatial_hash__pre_round_stress,6634.367401,6532.678568,6540.784847,6517.012547,6629.560291,6517.012547,6514.629848,6946.65059
edge_ccbcc400bd6cd471,191041,edge,negative,bounded,edge_ccbcc400bd6cd471__negative__bounded,5835.440681,5779.816589,5907.949452,5826.031103,5829.656959,5826.031103,5828.493638,5798.014642
edge_ccbcc400bd6cd471,191041,edge,negative,pre_round_stress,edge_ccbcc400bd6cd471__negative__pre_round_stress,5835.410236,5780.061705,5908.190117,5826.279893,5829.635743,5826.279893,5828.544451,5797.991232
edge_ccbcc400bd6cd471,191041,edge,positive,bounded,edge_ccbcc400bd6cd471__positive__bounded,5766.12283,5714.837054,5760.688913,5718.042878,5773.099249,5718.042878,5740.919102,5708.292026
edge_ccbcc400bd6cd471,191041,edge,positive,pre_round_stress,edge_ccbcc400bd6cd471__positive__pre_round_stress,5766.060523,5714.86423,5760.677829,5718.01192,5773.03595,5718.01192,5740.892376,5708.261068
edge_ccbcc400bd6cd471,191041,edge,smooth,bounded,edge_ccbcc400bd6cd471__smooth__bounded,5650.789862,5718.157516,5785.244595,5761.788889,5669.802722,5761.788889,5700.06869,5736.174854
edge_ccbcc400bd6cd471,191041,edge,smooth,pre_round_stress,edge_ccbcc400bd6cd471__smooth__pre_round_stress,5650.789862,5718.157081,5785.24416,5761.788454,5669.802722,5761.788454,5700.068255,5736.174419
edge_ccbcc400bd6cd471,191041,edge,spatial_hash,bounded,edge_ccbcc400bd6cd471__spatial_hash__bounded,5718.61376,5712.055066,5703.821479,5717.026662,5733.822062,5717.026662,5707.390112,5707.231785
edge_ccbcc400bd6cd471,191041,edge,spatial_hash,pre_round_stress,edge_ccbcc400bd6cd471__spatial_hash__pre_round_stress,5718.61376,5712.055066,5703.821479,5717.026662,5733.822062,5717.026662,5707.390112,5707.231785
edge_d2fe96789001bce3,191023,edge,negative,bounded,edge_d2fe96789001bce3__negative__bounded,4218.375835,4323.395717,4349.18831,4313.774071,4249.875931,4313.774071,4341.896664,4313.774071
edge_d2fe96789001bce3,191023,edge,negative,pre_round_stress,edge_d2fe96789001bce3__negative__pre_round_stress,4218.404434,4314.799592,4349.180985,4313.896144,4249.900662,4313.896144,4342.02064,4313.896144
edge_d2fe96789001bce3,191023,edge,positive,bounded,edge_d2fe96789001bce3__positive__bounded,4468.100962,4275.621165,4323.100082,4290.59897,4419.836567,4290.59897,4307.771682,4290.59897
edge_d2fe96789001bce3,191023,edge,positive,pre_round_stress,edge_d2fe96789001bce3__positive__pre_round_stress,4468.075974,4275.586045,4323.108762,4290.563334,4419.837931,4290.563334,4307.743432,4290.563334
edge_d2fe96789001bce3,191023,edge,smooth,bounded,edge_d2fe96789001bce3__smooth__bounded,4297.338892,4246.948305,4261.784552,4249.232019,4257.501737,4249.232019,4272.05492,4249.232019
edge_d2fe96789001bce3,191023,edge,smooth,pre_round_stress,edge_d2fe96789001bce3__smooth__pre_round_stress,4297.338892,4246.948305,4261.784552,4249.232019,4257.501737,4249.232019,4272.05492,4249.232019
edge_d2fe96789001bce3,191023,edge,spatial_hash,bounded,edge_d2fe96789001bce3__spatial_hash__bounded,4271.347254,4284.673938,4297.456287,4279.249426,4272.066161,4279.249426,4264.865497,4279.249426
edge_d2fe96789001bce3,191023,edge,spatial_hash,pre_round_stress,edge_d2fe96789001bce3__spatial_hash__pre_round_stress,4271.347254,4284.673938,4297.456287,4279.249426,4272.066161,4279.249426,4264.865497,4279.249426
edge_d720a1ac58529f76,191065,edge,negative,bounded,edge_d720a1ac58529f76__negative__bounded,6399.025162,6256.204018,6303.448717,6284.413047,6433.991718,6284.413047,6284.413047,6284.413047
edge_d720a1ac58529f76,191065,edge,negative,pre_round_stress,edge_d720a1ac58529f76__negative__pre_round_stress,6398.992371,6256.023228,6303.268804,6284.244091,6433.932103,6284.244091,6284.244091,6284.244091
edge_d720a1ac58529f76,191065,edge,positive,bounded,edge_d720a1ac58529f76__positive__bounded,6377.817315,6290.561233,6351.186336,6308.835687,6427.34816,6308.835687,6308.835687,6308.835687
edge_d720a1ac58529f76,191065,edge,positive,pre_round_stress,edge_d720a1ac58529f76__positive__pre_round_stress,6377.890696,6290.641407,6342.46337,6308.896393,6427.408696,6308.896393,6308.896393,6308.896393
edge_d720a1ac58529f76,191065,edge,smooth,bounded,edge_d720a1ac58529f76__smooth__bounded,6353.167311,6243.96448,6266.268737,6273.460944,6391.872043,6273.460944,6273.460944,6273.460944
edge_d720a1ac58529f76,191065,edge,smooth,pre_round_stress,edge_d720a1ac58529f76__smooth__pre_round_stress,6353.115814,6243.910912,6266.20124,6273.407376,6391.820546,6273.407376,6273.407376,6273.407376
edge_d720a1ac58529f76,191065,edge,spatial_hash,bounded,edge_d720a1ac58529f76__spatial_hash__bounded,6350.65126,6260.93993,6306.442354,6285.615137,6378.799762,6285.615137,6285.615137,6285.615137
edge_d720a1ac58529f76,191065,edge,spatial_hash,pre_round_stress,edge_d720a1ac58529f76__spatial_hash__pre_round_stress,6350.65126,6260.93993,6306.442354,6285.615137,6378.799762,6285.615137,6285.615137,6285.615137
edge_dbd8d416c7296cc4,191011,edge,negative,bounded,edge_dbd8d416c7296cc4__negative__bounded,6777.910365,6582.299048,6552.86507,6590.144571,6785.755888,6590.144571,6590.144571,7327.40857
edge_dbd8d416c7296cc4,191011,edge,negative,pre_round_stress,edge_dbd8d416c7296cc4__negative__pre_round_stress,6777.934906,6582.430296,6552.96738,6590.268151,6785.772761,6590.268151,6590.268151,7333.113355
edge_dbd8d416c7296cc4,191011,edge,positive,bounded,edge_dbd8d416c7296cc4__positive__bounded,6730.155689,6682.301686,6730.696093,6693.500055,6749.974779,6693.500055,6693.500055,7410.913099
edge_dbd8d416c7296cc4,191011,edge,positive,pre_round_stress,edge_dbd8d416c7296cc4__positive__pre_round_stress,6730.07064,6682.242691,6730.600877,6693.411682,6749.886574,6693.411682,6693.411682,7410.824726
edge_dbd8d416c7296cc4,191011,edge,smooth,bounded,edge_dbd8d416c7296cc4__smooth__bounded,7384.411535,7356.622464,7386.142309,7373.957578,7401.454101,7373.957578,7373.957578,7050.035674
edge_dbd8d416c7296cc4,191011,edge,smooth,pre_round_stress,edge_dbd8d416c7296cc4__smooth__pre_round_stress,7384.441751,7356.65268,7386.172597,7373.987794,7401.484317,7373.987794,7373.987794,7050.06589
edge_dbd8d416c7296cc4,191011,edge,spatial_hash,bounded,edge_dbd8d416c7296cc4__spatial_hash__bounded,6714.549546,6670.711895,6686.252188,6679.655231,6734.357971,6679.655231,6679.655231,7061.824987
edge_dbd8d416c7296cc4,191011,edge,spatial_hash,pre_round_stress,edge_dbd8d416c7296cc4__spatial_hash__pre_round_stress,6714.549546,6670.711895,6686.252188,6679.655231,6734.357971,6679.655231,6679.655231,7061.824987
edge_ed62360542b2a267,191035,edge,negative,bounded,edge_ed62360542b2a267__negative__bounded,7611.510305,7373.667154,7392.392889,7386.222407,7644.93483,7386.222407,7413.261352,7764.658509
edge_ed62360542b2a267,191035,edge,negative,pre_round_stress,edge_ed62360542b2a267__negative__pre_round_stress,7611.74294,7374.04199,7392.770878,7386.601849,7645.177005,7386.601849,7413.5976,7756.370918
edge_ed62360542b2a267,191035,edge,positive,bounded,edge_ed62360542b2a267__positive__bounded,7663.755224,7445.375283,7463.275558,7459.294555,7679.25393,7459.294555,7440.02675,7702.980186
edge_ed62360542b2a267,191035,edge,positive,pre_round_stress,edge_ed62360542b2a267__positive__pre_round_stress,7663.819883,7445.509337,7463.342714,7459.385971,7679.350965,7459.385971,7440.118166,7703.062793
edge_ed62360542b2a267,191035,edge,smooth,bounded,edge_ed62360542b2a267__smooth__bounded,7581.63068,7374.393021,7394.840986,7390.582985,7595.234038,7390.582985,7390.582985,7476.962464
edge_ed62360542b2a267,191035,edge,smooth,pre_round_stress,edge_ed62360542b2a267__smooth__pre_round_stress,7581.647465,7374.408902,7394.847763,7390.589762,7595.240815,7390.589762,7390.589762,7476.969241
edge_ed62360542b2a267,191035,edge,spatial_hash,bounded,edge_ed62360542b2a267__spatial_hash__bounded,7670.165296,7443.101909,7460.849875,7460.380057,7677.44154,7460.380057,7438.894762,7445.587422
edge_ed62360542b2a267,191035,edge,spatial_hash,pre_round_stress,edge_ed62360542b2a267__spatial_hash__pre_round_stress,7670.165296,7443.101909,7460.849875,7460.380057,7677.44154,7460.380057,7438.894762,7445.587422
inward_05f549fe5cf379d5,191032,inward,negative,bounded,inward_05f549fe5cf379d5__negative__bounded,5436.294684,5387.065883,5426.832434,5377.318293,5405.347702,5377.318293,5377.318293,5377.318293
inward_05f549fe5cf379d5,191032,inward,negative,pre_round_stress,inward_05f549fe5cf379d5__negative__pre_round_stress,5436.152087,5387.021332,5426.800211,5377.239467,5405.287297,5377.239467,5377.239467,5377.239467
inward_05f549fe5cf379d5,191032,inward,positive,bounded,inward_05f549fe5cf379d5__positive__bounded,5410.592995,5410.810616,5448.201413,5396.847975,5391.282869,5396.847975,5396.847975,5396.847975
inward_05f549fe5cf379d5,191032,inward,positive,pre_round_stress,inward_05f549fe5cf379d5__positive__pre_round_stress,5410.584843,5410.842995,5448.25325,5396.883481,5391.322066,5396.883481,5396.883481,5396.883481
inward_05f549fe5cf379d5,191032,inward,smooth,bounded,inward_05f549fe5cf379d5__smooth__bounded,5343.107007,5347.204435,5338.871339,5338.137831,5324.205413,5338.137831,5338.137831,5338.137831
inward_05f549fe5cf379d5,191032,inward,smooth,pre_round_stress,inward_05f549fe5cf379d5__smooth__pre_round_stress,5343.086191,5347.183619,5338.850987,5338.117506,5324.185088,5338.117506,5338.117506,5338.117506
inward_05f549fe5cf379d5,191032,inward,spatial_hash,bounded,inward_05f549fe5cf379d5__spatial_hash__bounded,5380.617976,5377.804734,5382.767428,5368.134878,5363.007347,5368.134878,5368.134878,5368.134878
inward_05f549fe5cf379d5,191032,inward,spatial_hash,pre_round_stress,inward_05f549fe5cf379d5__spatial_hash__pre_round_stress,5380.617976,5377.804734,5382.767428,5368.134878,5363.007347,5368.134878,5368.134878,5368.134878
inward_2af679599f55a8ef,191074,inward,negative,bounded,inward_2af679599f55a8ef__negative__bounded,5598.925734,5619.620497,5613.313898,5609.113935,5596.292398,5609.113935,5609.113935,5609.113935
inward_2af679599f55a8ef,191074,inward,negative,pre_round_stress,inward_2af679599f55a8ef__negative__pre_round_stress,5599.022055,5619.72033,5613.521597,5609.350182,5596.386333,5609.350182,5609.350182,5609.350182
inward_2af679599f55a8ef,191074,inward,positive,bounded,inward_2af679599f55a8ef__positive__bounded,5600.31897,5610.205499,5602.354763,5597.365855,5599.993719,5597.365855,5597.365855,5597.365855
inward_2af679599f55a8ef,191074,inward,positive,pre_round_stress,inward_2af679599f55a8ef__positive__pre_round_stress,5600.263719,5610.137969,5602.353428,5597.359781,5599.987719,5597.359781,5597.359781,5597.359781
inward_2af679599f55a8ef,191074,inward,smooth,bounded,inward_2af679599f55a8ef__smooth__bounded,5583.294926,5582.679965,5581.319281,5574.202311,5574.202311,5574.202311,5574.202311,5574.202311
inward_2af679599f55a8ef,191074,inward,smooth,pre_round_stress,inward_2af679599f55a8ef__smooth__pre_round_stress,5583.310652,5582.695691,5581.327982,5574.211012,5574.211012,5574.211012,5574.211012,5574.211012
inward_2af679599f55a8ef,191074,inward,spatial_hash,bounded,inward_2af679599f55a8ef__spatial_hash__bounded,5567.4161,5583.733662,5575.089554,5577.830605,5567.452895,5577.830605,5577.830605,5577.830605
inward_2af679599f55a8ef,191074,inward,spatial_hash,pre_round_stress,inward_2af679599f55a8ef__spatial_hash__pre_round_stress,5567.4161,5583.733662,5574.169347,5577.830605,5567.452895,5577.830605,5577.830605,5577.830605
inward_4189d662abfe8603,191098,inward,negative,bounded,inward_4189d662abfe8603__negative__bounded,4923.904313,4544.58058,4386.329063,4348.065718,4478.506504,4348.065718,4348.065718,4348.065718
inward_4189d662abfe8603,191098,inward,negative,pre_round_stress,inward_4189d662abfe8603__negative__pre_round_stress,4923.938713,4544.674158,4386.460016,4348.209418,4478.655606,4348.209418,4348.209418,4348.209418
inward_4189d662abfe8603,191098,inward,positive,bounded,inward_4189d662abfe8603__positive__bounded,4643.588258,4574.302694,4397.083956,4352.834272,4415.645287,4352.834272,4371.963517,4352.834272
inward_4189d662abfe8603,191098,inward,positive,pre_round_stress,inward_4189d662abfe8603__positive__pre_round_stress,4643.730185,4574.12805,4396.933171,4352.709949,4415.780609,4352.709949,4372.097495,4352.709949
inward_4189d662abfe8603,191098,inward,smooth,bounded,inward_4189d662abfe8603__smooth__bounded,4612.136206,4536.363586,4333.103719,4326.359867,4347.146937,4326.359867,4337.392273,4326.359867
inward_4189d662abfe8603,191098,inward,smooth,pre_round_stress,inward_4189d662abfe8603__smooth__pre_round_stress,4612.075663,4536.363586,4333.103719,4326.355613,4347.10175,4326.355613,4337.388074,4326.355613
inward_4189d662abfe8603,191098,inward,spatial_hash,bounded,inward_4189d662abfe8603__spatial_hash__bounded,4575.08076,4563.06229,4365.448035,4352.448132,4366.488872,4352.448132,4352.448132,4352.448132
inward_4189d662abfe8603,191098,inward,spatial_hash,pre_round_stress,inward_4189d662abfe8603__spatial_hash__pre_round_stress,4575.08076,4563.06229,4365.448035,4352.448132,4366.488872,4352.448132,4352.448132,4352.448132
inward_449b5a52001dfb77,191008,inward,negative,bounded,inward_449b5a52001dfb77__negative__bounded,5548.727543,5600.864799,5705.939119,5612.961729,5539.128808,5607.961729,5607.722575,5612.961729
inward_449b5a52001dfb77,191008,inward,negative,pre_round_stress,inward_449b5a52001dfb77__negative__pre_round_stress,5548.828114,5600.95563,5706.014545,5613.020512,5539.209227,5608.020512,5607.781854,5613.020512
inward_449b5a52001dfb77,191008,inward,positive,bounded,inward_449b5a52001dfb77__positive__bounded,5647.55699,5620.130387,5594.230141,5601.895641,5617.718659,5601.895641,5609.967659,5597.387677
inward_449b5a52001dfb77,191008,inward,positive,pre_round_stress,inward_449b5a52001dfb77__positive__pre_round_stress,5647.969167,5620.215237,5593.925676,5579.901024,5593.513347,5579.901024,5588.274562,5575.395269
inward_449b5a52001dfb77,191008,inward,smooth,bounded,inward_449b5a52001dfb77__smooth__bounded,5507.427653,5649.924912,5632.733364,5596.71845,5478.359643,5596.71845,5591.510562,5585.551734
inward_449b5a52001dfb77,191008,inward,smooth,pre_round_stress,inward_449b5a52001dfb77__smooth__pre_round_stress,5507.427653,5649.924912,5632.733364,5596.71845,5478.359643,5596.71845,5591.510562,5585.551734
inward_449b5a52001dfb77,191008,inward,spatial_hash,bounded,inward_449b5a52001dfb77__spatial_hash__bounded,5524.951569,5620.199132,5554.91074,5577.374576,5512.615887,5577.374576,5577.374576,5573.720374
inward_449b5a52001dfb77,191008,inward,spatial_hash,pre_round_stress,inward_449b5a52001dfb77__spatial_hash__pre_round_stress,5524.951569,5620.199132,5554.91074,5577.374576,5512.615887,5577.374576,5577.374576,5573.720374
inward_5fa6064a9b3fe3db,191080,inward,negative,bounded,inward_5fa6064a9b3fe3db__negative__bounded,5724.442933,5683.222042,5724.852305,5664.473421,5624.682653,5659.473421,5664.473421,5654.762618
inward_5fa6064a9b3fe3db,191080,inward,negative,pre_round_stress,inward_5fa6064a9b3fe3db__negative__pre_round_stress,5724.130928,5712.555768,5736.776641,5676.470128,5624.492596,5666.470128,5676.470128,5666.759325
inward_5fa6064a9b3fe3db,191080,inward,positive,bounded,inward_5fa6064a9b3fe3db__positive__bounded,5596.482235,5677.015503,5685.412991,5666.200087,5606.971439,5666.200087,5718.335043,5666.200087
inward_5fa6064a9b3fe3db,191080,inward,positive,pre_round_stress,inward_5fa6064a9b3fe3db__positive__pre_round_stress,5596.403898,5675.686622,5685.435876,5664.829519,5606.964726,5664.829519,5718.450334,5664.829519
inward_5fa6064a9b3fe3db,191080,inward,smooth,bounded,inward_5fa6064a9b3fe3db__smooth__bounded,5479.182367,5593.986105,5533.17916,5594.289474,5488.452784,5594.289474,5551.29862,5575.601399
inward_5fa6064a9b3fe3db,191080,inward,smooth,pre_round_stress,inward_5fa6064a9b3fe3db__smooth__pre_round_stress,5479.182367,5593.986105,5533.17916,5594.289474,5488.452784,5594.289474,5551.29862,5575.601399
inward_5fa6064a9b3fe3db,191080,inward,spatial_hash,bounded,inward_5fa6064a9b3fe3db__spatial_hash__bounded,5508.442909,5535.629915,5520.376409,5535.766524,5522.602103,5535.766524,5543.011584,5526.091671
inward_5fa6064a9b3fe3db,191080,inward,spatial_hash,pre_round_stress,inward_5fa6064a9b3fe3db__spatial_hash__pre_round_stress,5508.442909,5535.629915,5520.376409,5535.766524,5522.602103,5535.766524,5543.011584,5526.091671
inward_787743bdae5d5323,191068,inward,negative,bounded,inward_787743bdae5d5323__negative__bounded,5558.49774,5630.293072,5654.766583,5604.650067,5566.22058,5604.650067,5591.33973,5604.650067
inward_787743bdae5d5323,191068,inward,negative,pre_round_stress,inward_787743bdae5d5323__negative__pre_round_stress,5558.531766,5630.420622,5654.890072,5604.780055,5566.248472,5604.780055,5591.473025,5604.780055
inward_787743bdae5d5323,191068,inward,positive,bounded,inward_787743bdae5d5323__positive__bounded,5587.641578,5606.209053,5572.775505,5567.862353,5554.038771,5567.862353,5579.595166,5586.99909
inward_787743bdae5d5323,191068,inward,positive,pre_round_stress,inward_787743bdae5d5323__positive__pre_round_stress,5587.51202,5605.748158,5572.699376,5567.437294,5553.941274,5567.437294,5579.497977,5586.575265
inward_787743bdae5d5323,191068,inward,smooth,bounded,inward_787743bdae5d5323__smooth__bounded,5492.452747,5590.002269,5528.1838,5547.396983,5487.211835,5547.396983,5537.803399,5547.396983
inward_787743bdae5d5323,191068,inward,smooth,pre_round_stress,inward_787743bdae5d5323__smooth__pre_round_stress,5492.417331,5589.930749,5528.192099,5547.393285,5487.207962,5547.393285,5537.799701,5547.393285
inward_787743bdae5d5323,191068,inward,spatial_hash,bounded,inward_787743bdae5d5323__spatial_hash__bounded,5499.94227,5545.137915,5537.844168,5531.380874,5476.237136,5531.380874,5525.52957,5531.380874
inward_787743bdae5d5323,191068,inward,spatial_hash,pre_round_stress,inward_787743bdae5d5323__spatial_hash__pre_round_stress,5499.94227,5545.137915,5537.844168,5531.380874,5476.237136,5531.380874,5525.52957,5531.380874
inward_82d59e788d0893e4,191002,inward,negative,bounded,inward_82d59e788d0893e4__negative__bounded,5661.180185,5646.820082,5657.597315,5650.338449,5665.715835,5650.338449,5647.729732,5650.338449
inward_82d59e788d0893e4,191002,inward,negative,pre_round_stress,inward_82d59e788d0893e4__negative__pre_round_stress,5650.478538,5646.807444,5657.57782,5650.317471,5654.976253,5650.317471,5647.708754,5650.317471
inward_82d59e788d0893e4,191002,inward,positive,bounded,inward_82d59e788d0893e4__positive__bounded,5684.910409,5696.243396,5715.937678,5693.426847,5683.147155,5693.426847,5705.190019,5693.426847
inward_82d59e788d0893e4,191002,inward,positive,pre_round_stress,inward_82d59e788d0893e4__positive__pre_round_stress,5684.983306,5696.419718,5716.024491,5693.571936,5683.178452,5693.571936,5705.302337,5693.571936
inward_82d59e788d0893e4,191002,inward,smooth,bounded,inward_82d59e788d0893e4__smooth__bounded,5609.11717,5630.112645,5632.517807,5631.073137,5611.196917,5631.073137,5631.073137,5631.073137
inward_82d59e788d0893e4,191002,inward,smooth,pre_round_stress,inward_82d59e788d0893e4__smooth__pre_round_stress,5609.131127,5630.126602,5632.523881,5631.08405,5611.207777,5631.08405,5631.08405,5631.08405
inward_82d59e788d0893e4,191002,inward,spatial_hash,bounded,inward_82d59e788d0893e4__spatial_hash__bounded,5620.067463,5660.2912,5668.50651,5660.936994,5621.358305,5660.936994,5660.936994,5660.936994
inward_82d59e788d0893e4,191002,inward,spatial_hash,pre_round_stress,inward_82d59e788d0893e4__spatial_hash__pre_round_stress,5620.067463,5660.2912,5668.50651,5660.936994,5621.358305,5660.936994,5660.936994,5660.936994
inward_8572fa677c1d761a,191116,inward,negative,bounded,inward_8572fa677c1d761a__negative__bounded,4179.401335,4384.510729,4293.647253,4257.585861,4189.313425,4257.585861,4261.11473,4257.585861
inward_8572fa677c1d761a,191116,inward,negative,pre_round_stress,inward_8572fa677c1d761a__negative__pre_round_stress,4179.360694,4384.676298,4293.7174,4257.75452,4189.378219,4257.75452,4261.184659,4257.75452
inward_8572fa677c1d761a,191116,inward,positive,bounded,inward_8572fa677c1d761a__positive__bounded,4460.273302,4422.10616,4353.673198,4303.546422,4296.033024,4303.546422,4297.866971,4303.546422
inward_8572fa677c1d761a,191116,inward,positive,pre_round_stress,inward_8572fa677c1d761a__positive__pre_round_stress,4460.198474,4421.563761,4353.742889,4288.364958,4288.60948,4288.364958,4272.457839,4288.364958
inward_8572fa677c1d761a,191116,inward,smooth,bounded,inward_8572fa677c1d761a__smooth__bounded,4338.911297,4334.725286,4269.392805,4267.542924,4267.861583,4267.542924,4309.187685,4267.542924
inward_8572fa677c1d761a,191116,inward,smooth,pre_round_stress,inward_8572fa677c1d761a__smooth__pre_round_stress,4338.913631,4334.775719,4269.3867,4267.546414,4267.865273,4267.546414,4309.191175,4267.546414
