case_id,D,DK,DU,K,REF,U
holdout_40002_negative,5918.903644,5484.824027,5918.903644,5497.295833,5941.460088,5941.460088
holdout_40032_spatial_hash,4801.959737,4801.959737,4801.959737,4804.990427,4804.990427,4804.990427
outer_holdout_50000_positive,5331.711132,5331.711132,5331.711132,5330.216905,5330.216905,5330.216905
structured_dev_5_positive,2756.56236,1241.005191,2756.56236,1396.139297,2907.907478,2907.907478
